date,close,open,high,low,volume,change,target,ATR,Parabolic SAR,MACD,SMA,EMA,RSI,day,month,dayofweek,O_topix,C_topix,H_topix,L_topix,change_topix,O_usd,C_usd,H_usd,L_usd,change_usd,unemployment
2017-10-12,20954.72,20958.18,20994.4,20917.04,82876.0,0.0034999999999999,0.003517506358569289,121.28453771329066,19638.622196728575,263.84831525248956,20583.685,20628.261809580225,80.68359454520404,12,10,3,1703.15,1700.13,1703.67,1698.69,0.002,112.5,112.28,112.53,112.12,-0.002,2.7
2017-10-13,21155.18,20959.66,21211.29,20933.0,114000.0,0.0096,0.009566341139370937,132.49921359091283,19638.622196728575,286.3373555236831,20657.69583333333,20709.32614656788,83.95042720002706,13,10,4,1697.93,1708.62,1713.65,1695.06,0.005,112.28,111.86,112.33,111.69,-0.0037,2.7
2017-10-15,21235.0,21237.5,21237.5,21235.0,106000.0,0.0038,0.003773071181620846,128.91498404870475,19638.622196728575,307.06127761052994,20730.353333333333,20790.1990470959,85.035669114239,15,10,6,1713.33,1719.18,1724.2,1711.37,0.0062,111.85,112.19,112.29,111.65,0.003,2.7
2017-10-16,21255.56,21221.27,21347.07,21187.93,106000.0,0.001,0.0009682128561339098,131.07391375951153,19638.622196728575,321.43880884540704,20805.293333333335,20861.793039850378,85.31118454445726,16,10,0,1713.33,1719.18,1724.2,1711.37,0.0062,111.85,112.19,112.29,111.65,0.003,2.7
2017-10-17,21336.12,21352.17,21393.96,21230.67,95306.0,0.0038,0.0037900671636033056,133.37506277668933,19638.622196728575,335.46657481180955,20883.51166666667,20934.766418334933,86.37010234584845,17,10,1,1727.09,1723.37,1728.97,1717.18,0.0024,112.19,112.2,112.48,112.03,0.0001,2.7
2017-10-18,21363.05,21374.66,21402.76,21317.67,74950.0,0.0013,0.001262178877884157,129.92612972121154,19638.622196728575,344.78227094148315,20963.700833333332,21000.65620012956,86.71488265035764,18,10,2,1724.81,1724.64,1726.44,1720.75,0.0007,112.2,112.94,113.06,112.14,0.0066,2.7
2017-10-19,21448.52,21450.04,21503.85,21381.52,87221.0,0.004,0.004000833214358401,130.70283474112495,19638.622196728575,354.969870234625,21033.23833333333,21069.55832318655,87.77209884579516,19,10,3,1730.32,1730.04,1733.77,1725.96,0.0031,112.94,112.55,113.16,112.31,-0.0034999999999999,2.7
2017-10-20,21457.64,21390.95,21489.26,21363.1,88384.0,0.0004,0.00042520416327085364,130.3783465453303,19638.622196728575,359.6338882536438,21102.486666666668,21129.263196542463,87.8829047120715,20,10,4,1724.47,1730.64,1732.51,1723.15,0.0003,112.53,113.52,113.58,112.52,0.0086,2.7
2017-10-22,21737.5,21740.0,21742.5,21737.5,90147.0,0.013,0.013042440827602642,141.41275036352104,19638.622196728575,381.5146557813241,21194.898333333334,21222.838089382083,90.67529743037198,22,10,6,1747.73,1745.25,1748.01,1741.78,0.0084,113.69,113.44,114.11,113.25,-0.0007,2.7
2017-10-23,21696.65,21709.3,21723.6,21614.51,90147.0,-0.0019,-0.0018792409430706813,140.09683962326966,19638.622196728575,391.0512724394066,21278.726666666666,21295.732229477147,87.50537511647447,23,10,0,1747.73,1745.25,1748.01,1741.78,0.0084,113.69,113.44,114.11,113.25,-0.0007,2.7
2017-10-24,21805.17,21670.0,21805.17,21646.52,90935.0,0.005,0.005001693809873808,141.42206536446454,19638.622196728575,402.7234219870261,21360.531666666666,21374.107271096047,88.64139762049226,24,10,1,1743.99,1756.92,1756.92,1743.33,0.0067,113.43,113.9,114.01,113.25,0.0040999999999999,2.7
2017-10-25,21707.62,21900.13,21921.36,21648.35,126000.0,-0.0045,-0.004473709675274273,150.82120355271724,19638.622196728575,399.4970614105223,21429.39416666667,21425.416921696655,81.47061011472061,25,10,2,1763.88,1751.43,1764.8,1746.85,-0.0031,113.92,113.75,114.25,113.48,-0.0013,2.7
2017-10-26,21739.78,21698.95,21793.62,21688.56,85178.0,0.0015,0.0014815074153684549,147.5525461560944,19638.622196728575,394.98208305103253,21494.815833333334,21473.78047220486,81.9879394501902,26,10,3,1750.01,1753.9,1756.34,1748.28,0.0014,113.75,113.98,114.08,113.34,0.002,2.7
2017-10-27,22008.45,21903.27,22016.5,21815.72,124000.0,0.0124,0.012358450729492265,156.77879285923058,19638.622196728575,408.37585119615323,21565.921666666665,21556.037322634882,85.60399966090156,27,10,4,1763.74,1771.05,1771.65,1758.25,0.0098,113.98,113.69,114.45,113.64,-0.0025,2.7
2017-10-29,22055.0,22055.0,22057.5,22055.0,140000.0,0.0021,0.0021150967014942346,149.0838790835712,19638.622196728575,417.9290786466445,21634.255,21632.80081146028,86.12379012549118,29,10,6,1770.94,1770.84,1772.59,1761.86,-0.0001,113.73,113.19,113.84,113.03,-0.0044,2.7
2017-10-30,22011.67,22047.95,22086.88,21921.24,140000.0,-0.002,-0.001964633869870891,150.26645914903034,19638.622196728575,417.1945522486385,21697.264166666668,21691.088378927932,83.11548361689029,30,10,0,1770.94,1770.84,1772.59,1761.86,-0.0001,113.73,113.19,113.84,113.03,-0.0044,2.7
2017-10-31,22011.61,21897.29,22020.38,21840.07,106000.0,0.0,-2.725826799943043e-06,152.41242635267113,19638.622196728575,411.8599284069096,21753.554999999997,21740.399397554404,83.11115443823121,31,10,1,1763.45,1765.96,1768.25,1758.81,-0.0028,113.17,113.64,113.73,112.97,0.004,2.7
2017-11-01,22420.08,22144.92,22455.92,22130.03,116000.0,0.0186,0.018557025133554506,173.2622530417659,19638.622196728575,435.57132079977964,21841.640833333335,21844.965644084496,87.77828012281802,1,11,2,1775.99,1786.71,1789.18,1773.98,0.0117,113.64,114.17,114.3,113.61,0.0047,2.7
2017-11-02,22539.12,22512.18,22540.25,22400.01,109000.0,0.0053,0.005309526103385753,170.9035206816399,19638.622196728575,458.6809151725429,21932.52416666667,21951.758621917652,88.75366906398679,2,11,3,1792.98,1794.08,1794.38,1783.45,0.0040999999999999,114.17,114.09,114.22,113.53,-0.0007,2.7
2017-11-06,22548.35,22612.96,22644.68,22435.34,115000.0,0.0004,0.00040951022045221386,173.6489834900942,19638.622196728575,472.29588608940685,22023.416666666668,22043.541910853397,88.82811916012683,6,11,0,1798.02,1792.66,1799.62,1784.36,-0.0008,114.0,113.7,114.74,113.7,-0.0033,2.7
2017-11-07,22937.6,22518.75,22953.18,22512.91,111000.0,0.0173,0.01726290393753871,192.69334181223036,19638.622196728575,508.6318788466124,22123.425,22181.08930918364,91.41056217913093,7,11,1,1790.54,1813.29,1813.29,1789.57,0.0115,113.7,114.02,114.34,113.69,0.0028,2.7
2017-11-08,22913.82,22849.91,22922.8,22759.07,103000.0,-0.001,-0.0010367257254463302,191.6816745399281,19638.622196728575,529.4068944957471,22224.855833333335,22293.817107770774,90.04121456380017,8,11,2,1809.07,1817.6,1817.75,1804.18,0.0024,114.0,113.88,114.05,113.39,-0.0012,2.7
2017-11-09,22868.71,22989.44,23382.15,22522.83,165000.0,-0.002,-0.0019686809095995628,239.37012635850465,19638.622196728575,536.0519706368577,22313.484166666665,22382.26216811373,87.36751280081421,9,11,3,1822.93,1813.11,1844.05,1791.12,-0.0025,113.86,113.47,114.08,113.09,-0.0036,2.7
2017-11-10,22681.42,22580.7,22724.39,22511.93,110000.0,-0.0081999999999999,-0.008189792952903785,247.75654590432563,23382.15,520.2088596860231,22394.634166666667,22428.28644994239,77.12735806870137,10,11,4,1790.39,1800.44,1803.98,1789.7,-0.0069999999999999,113.47,113.53,113.64,113.2,0.0005,2.7
2017-11-13,22380.99,22607.56,22607.92,22380.99,83186.0,-0.0132,-0.01324564335037215,251.51893548258786,23382.15,477.9019339019105,22448.068333333333,22421.010073028174,64.14054513278968,13,11,0,1798.04,1783.49,1798.04,1783.49,-0.0094,113.52,113.62,113.72,113.25,0.0008,2.7
2017-11-14,22380.01,22342.93,22532.3,22323.24,98945.0,0.0,-4.3787160442954054e-05,248.48615437668857,23342.103600000002,439.23112955365286,22479.031666666666,22414.702369485378,64.102627831071,14,11,1,1781.61,1778.87,1786.84,1776.08,-0.0026,113.62,113.45,113.92,113.31,-0.0015,2.7
2017-11-15,22028.32,22250.98,22305.24,22004.79,124000.0,-0.0157,-0.015714470190138385,257.53857192121063,23280.971784,375.872965126342,22476.808333333334,22355.258928026087,52.18099457344316,15,11,2,1768.58,1744.01,1768.58,1740.25,-0.0196,113.47,112.88,113.5,112.47,-0.005,2.7
2017-11-16,22351.12,21975.23,22392.13,21972.34,99595.0,0.0147,0.01465386375356803,269.1279596411242,23178.877241280003,347.70035236846525,22505.09583333333,22354.622169868228,59.60655169802787,16,11,3,1738.26,1761.71,1768.98,1737.72,0.0101,112.88,113.06,113.34,112.73,0.0016,2.7
2017-11-17,22396.8,22603.3,22757.4,22319.12,117000.0,0.002,0.0020437454588404513,281.2102482381869,23058.223517152,325.3093839414287,22537.195000000003,22361.11106681158,60.540362404984826,17,11,4,1778.11,1763.76,1782.23,1758.61,0.0012,113.05,112.08,113.16,111.94,-0.0087,2.7
2017-11-20,22261.76,22279.98,22410.24,22215.07,73896.0,-0.006,-0.006029432776110899,275.0645162211737,22949.6351654368,293.2869513112273,22524.001666666663,22345.826287302105,56.39013341965252,20,11,0,1756.38,1759.65,1763.78,1753.88,-0.0023,112.08,112.62,112.72,111.88,0.0048,2.7
2017-11-21,22416.48,22456.79,22563.25,22416.48,78502.0,0.0069999999999999,0.0069500344986201945,276.95205077680424,22851.90564889312,277.1981855603699,22513.781666666666,22356.696089255627,59.7912125048904,21,11,1,1771.69,1771.13,1778.85,1769.17,0.0065,112.62,112.44,112.72,112.17,-0.0016,2.7
2017-11-22,22523.15,22601.55,22677.34,22513.44,83559.0,0.0048,0.004758552636274782,275.80261857846114,22763.94908400381,269.9433612762514,22511.681666666667,22382.304383216302,61.992045037791854,22,11,2,1782.39,1777.08,1785.19,1775.58,0.0034,112.45,111.22,112.5,111.14,-0.0109,2.7
2017-11-24,22550.85,22390.14,22567.2,22381.01,66753.0,0.0012,0.0012298457364976478,269.40171725142835,22684.78817560343,263.3927911245737,22479.4525,22408.234478106104,62.56505916407417,24,11,4,1769.41,1780.56,1781.93,1767.2,0.002,111.22,111.55,111.64,111.19,0.003,2.7
2017-11-27,22495.99,22657.08,22659.33,22423.4,68722.0,-0.0024,-0.0024327242653823244,267.0108803048978,22684.78817560343,250.8826544971962,22444.63333333333,22421.73532762824,60.61594001668106,27,11,0,1787.94,1776.73,1788.69,1773.62,-0.0022,111.41,111.09,111.69,110.83,-0.0040999999999999,2.7
2017-11-28,22486.24,22474.74,22580.99,22363.94,79160.0,-0.0004,-0.0004334105767294094,263.44224599740534,22684.78817560343,237.4444260341843,22412.760833333334,22431.659123377744,60.25665011737306,28,11,1,1775.18,1772.07,1780.88,1767.11,-0.0026,111.09,111.48,111.64,110.94,0.0034999999999999,2.7
2017-11-29,22597.2,22613.96,22643.93,22537.12,93538.0,0.0049,0.004934573321284441,255.88851414044774,22684.78817560343,233.0614900471046,22405.742499999997,22457.1269505504,62.94826677745358,29,11,2,1783.91,1786.15,1786.65,1781.65,0.0079,111.48,111.93,112.15,111.37,0.004,2.7
2017-11-30,22724.96,22601.83,22748.32,22502.68,145000.0,0.0056999999999999,0.005653797815658557,255.15647741613,22684.78817560343,237.16327535582968,22434.406666666666,22498.332035081105,65.81871831764882,30,11,3,1787.37,1792.08,1795.85,1779.08,0.0033,111.92,112.53,112.64,111.72,0.0054,2.7
2017-12-01,22819.03,22916.93,22994.31,22675.07,92474.0,0.0040999999999999,0.0041395012356457705,259.7338718864065,22684.78817560343,245.17836896972585,22470.99166666667,22547.670183530165,67.79696059361339,1,12,4,1804.8,1796.53,1807.86,1787.18,0.0025,112.53,112.11,112.88,111.42,-0.0037,2.7
2017-12-04,22707.16,22843.53,22864.33,22693.99,71049.0,-0.0049,-0.004902487090818419,253.34859532309179,22684.78817560343,239.73984266756815,22527.561666666665,22572.207078371677,63.11858016788662,4,12,0,1801.5,1786.87,1802.28,1785.79,-0.0054,112.41,112.42,113.09,112.36,0.0028,2.7
2017-12-05,22622.38,22595.33,22682.71,22522.28,78176.0,-0.0037,-0.0037336241079906074,248.45798137144246,22684.78817560343,225.9837341098355,22550.166666666668,22579.925989391417,59.75337015877391,5,12,1,1780.46,1790.97,1794.09,1777.34,0.0023,112.41,112.59,112.88,112.38,0.0015,2.7
2017-12-06,22177.04,22525.38,22528.21,22119.21,100000.0,-0.0197,-0.019685815550795294,266.6516969877681,22994.31,177.10514496505857,22531.853333333333,22517.943529485045,45.90746778727329,6,12,2,1784.79,1765.42,1787.18,1761.18,-0.0143,112.59,112.3,112.67,112.0,-0.0026,2.7
2017-12-07,22498.03,22317.15,22515.24,22317.15,82030.0,0.0144999999999999,0.014473978493072082,271.7622900600704,22976.808,162.39770167539245,22551.5425,22514.879909564268,54.1535724312333,7,12,3,1774.8,1786.25,1787.56,1774.45,0.0118,112.28,113.08,113.16,112.2,0.0069,2.7
2017-12-08,22811.08,22627.95,22819.71,22625.41,110000.0,0.0139,0.013914551629631733,275.3278407700654,22959.65604,173.99673953476304,22584.42583333334,22560.449154246686,60.48096461257797,8,12,4,1781.5,1803.73,1803.84,1781.5,0.0098,113.08,113.48,113.58,113.06,0.0034999999999999,2.7
2017-12-11,22938.73,22894.3,22938.73,22787.4,71603.0,0.0056,0.005595964767998618,266.470852143632,22942.847119200003,191.28434196550006,22619.0575,22618.646207439502,62.73917065269887,11,12,0,1809.16,1813.34,1813.34,1800.54,0.0053,113.48,113.56,113.69,113.24,0.0007,2.7
2017-12-12,22866.17,22936.41,22994.33,22834.89,88824.0,-0.0032,-0.003163209122737043,258.82579127622984,22942.847119200003,196.86061917516417,22645.334166666667,22656.72679091035,60.618734344397,12,12,1,1814.34,1815.08,1820.86,1810.93,0.001,113.58,113.55,113.75,113.38,-0.0001,2.7
2017-12-13,22758.07,22879.27,22879.37,22697.32,94192.0,-0.0047,-0.004727507929836894,253.3418061850705,22942.847119200003,190.36270964797222,22667.174166666664,22672.31805384722,57.500755850028646,13,12,2,1817.55,1810.84,1818.55,1806.16,-0.0023,113.56,112.55,113.58,112.47,-0.0088,2.7
2017-12-14,22694.45,22699.3,22786.61,22638.76,87658.0,-0.0028,-0.0027954918848566157,245.80667717185133,22942.847119200003,178.02727956658055,22684.524999999998,22675.722968639955,55.68540615445276,14,12,3,1808.63,1808.14,1811.99,1803.05,-0.0015,112.53,112.39,112.88,112.06,-0.0014,2.7
2017-12-15,22553.22,22621.36,22745.09,22478.32,103000.0,-0.0062,-0.006223107411723938,247.30405737386198,22942.847119200003,155.06775708609712,22680.86,22656.87635807996,51.77748600802479,15,12,4,1801.85,1793.47,1804.45,1787.04,-0.0081,112.39,112.58,112.75,112.03,0.0017,2.7
2017-12-18,22901.77,22770.44,22927.5,22735.2,87811.0,0.0155,0.015454555934806713,256.3737675614432,22942.847119200003,163.11693170012222,22695.594166666666,22694.552302990738,59.35805175857733,18,12,0,1807.5,1817.9,1818.38,1806.03,0.0136,112.64,112.55,112.85,112.32,-0.0003,2.7
2017-12-19,22868.0,22961.47,22990.42,22862.82,72676.0,-0.0015,-0.0014745585166561215,247.17564130705426,22942.847119200003,164.87047954073932,22699.675,22721.236564069088,58.40015993844427,19,12,1,1820.88,1815.18,1822.49,1814.31,-0.0015,112.54,112.89,113.08,112.51,0.003,2.7
2017-12-20,22891.72,22834.93,22923.5,22806.73,95270.0,0.001,0.0010372573027812582,237.8609526422647,22942.847119200003,166.25766967751406,22715.055000000004,22747.464784981537,58.901840766260065,20,12,2,1815.54,1821.16,1821.91,1814.19,0.0033,112.89,113.39,113.47,112.84,0.0044,2.7
2017-12-21,22866.1,22852.01,22894.95,22728.06,75333.0,-0.0011,-0.0011191819574939421,232.79159888210287,22942.847119200003,163.4060645746722,22735.365,22765.71635652284,58.087016344765885,21,12,3,1819.5,1822.61,1823.39,1813.41,0.0008,113.41,113.33,113.64,113.2,-0.0005,2.7
2017-12-22,22902.76,22850.73,22908.84,22801.16,80225.0,0.0016,0.0016032467276885232,223.85505610480982,22942.847119200003,162.23416810293202,22795.841666666664,22786.799993980865,58.961841086286306,22,12,4,1823.47,1829.08,1830.13,1823.01,0.0034999999999999,113.32,113.27,113.45,113.25,-0.0005,2.7
2017-12-25,22939.18,22909.41,22948.83,22870.19,44448.0,0.0016,0.0015902013556445826,213.4825520973236,22942.847119200003,162.3724923133559,22832.604166666668,22810.243071829962,59.85823945848993,25,12,0,1830.79,1831.93,1832.3,1826.61,0.0016,113.33,113.28,113.38,113.22,0.0001,2.7
2017-12-26,22892.69,22922.95,22950.15,22877.63,47784.0,-0.002,-0.002026663551181973,203.41379837608625,22942.847119200003,156.92186322108319,22839.405,22822.92721462535,58.11325064415044,26,12,1,1831.14,1827.01,1833.28,1825.93,-0.0027,113.28,113.23,113.36,113.12,-0.0004,2.7
2017-12-27,22911.21,22854.39,22936.16,22854.39,48744.0,0.0008,0.000808991865962394,194.72495563493726,22942.847119200003,152.34052289841202,22837.111666666664,22836.509181606067,58.630635458369454,27,12,2,1825.33,1829.79,1832.24,1825.1,0.0015,113.25,113.36,113.39,113.14,0.0011,2.7
2017-12-28,22783.98,22912.05,22954.45,22736.43,51904.0,-0.0056,-0.005553176807335802,196.3888873752989,22942.847119200003,136.86567765531072,22830.2625,22828.427769051286,53.72136160050306,28,12,3,1829.27,1819.03,1830.59,1815.96,-0.0059,113.36,112.89,113.36,112.67,-0.0040999999999999,2.7
2017-12-29,22764.94,22831.49,22881.21,22753.2,47872.0,-0.0008,-0.0008356748908663336,191.504681134206,22942.847119200003,121.66292793316097,22830.835000000003,22818.660419966473,53.00607448707097,29,12,4,1822.24,1817.56,1826.17,1816.85,-0.0008,112.88,112.69,112.98,112.47,-0.0018,2.7
2018-01-04,23506.33,23073.73,23506.33,23065.2,105000.0,0.0326,0.03256718445117812,230.78220391033437,22942.847119200003,167.50769179263807,22898.491666666665,22924.45573997163,69.84357713530214,4,1,3,1841.2,1863.82,1863.82,1840.4,0.0255,112.5,112.75,112.87,112.46,0.0022,2.4
2018-01-05,23714.53,23643.0,23730.47,23520.52,105000.0,0.0089,0.008857188680665873,230.30776077388188,22942.847119200003,218.12558151966005,22995.267499999998,23046.005626129838,72.7917641013451,5,1,4,1873.82,1880.34,1880.34,1869.78,0.0089,112.75,113.08,113.32,112.72,0.0029,2.4
2018-01-09,23849.99,23948.97,23952.61,23789.03,97017.0,0.0056999999999999,0.005712109833085677,230.86292071860473,22942.847119200003,266.10363664459874,23074.28583333333,23169.69552980217,74.53604372192825,9,1,1,1895.08,1889.29,1895.26,1883.1,0.0048,113.11,112.66,113.19,112.36,-0.0038,2.4
2018-01-10,23788.2,23832.81,23864.76,23755.45,91488.0,-0.0026,-0.0025907767676213167,222.18056923870424,22942.847119200003,295.73164408841694,23150.969166666666,23264.85006367876,72.2603816020133,10,1,2,1888.83,1892.11,1894.57,1888.3,0.0015,112.66,111.44,112.78,111.28,-0.0108,2.4
2018-01-11,23710.43,23656.39,23734.97,23601.84,86280.0,-0.0033,-0.003269267956381716,219.6219571502254,22942.847119200003,309.37043460322093,23219.194999999996,23333.4008231128,69.3888746348398,11,1,3,1882.71,1888.09,1888.09,1877.65,-0.0021,111.44,111.25,111.89,111.05,-0.0017,2.4
2018-01-12,23653.82,23719.66,23743.05,23588.07,96608.0,-0.0024,-0.0023875568684330606,215.00467449663782,22942.847119200003,312.01461025324534,23284.838333333333,23382.696081095448,67.29262578225814,12,1,4,1886.48,1876.24,1886.48,1872.86,-0.0063,111.26,111.04,111.7,110.91,-0.0019,2.4
2018-01-15,23714.88,23827.98,23833.27,23685.02,77695.0,0.0026,0.0025814012282161514,212.46505488973517,22942.847119200003,315.4014189790105,23352.515,23433.80129938846,68.40146424132934,15,1,0,1888.63,1883.9,1892.0,1882.78,0.0040999999999999,111.07,110.54,111.2,110.32,-0.0045,2.4
2018-01-16,23951.81,23721.17,23962.07,23701.83,70643.0,0.01,0.009990773725188529,215.87755096903967,22942.847119200003,333.3609822943072,23436.900833333333,23513.494945636387,72.3224730732281,16,1,1,1883.87,1894.25,1894.29,1882.21,0.0055,110.55,110.45,110.98,110.25,-0.0008,2.4
2018-01-17,23868.34,23783.42,23891.63,23739.17,84743.0,-0.0034999999999999,-0.0034849140837373005,215.6462973283942,22942.847119200003,336.9743041818547,23518.204999999998,23568.08649246156,69.0707033500256,17,1,2,1883.92,1890.82,1892.12,1882.3,-0.0018,110.44,111.28,111.34,110.19,0.0075,2.4
2018-01-18,23763.37,24078.93,24084.42,23699.47,103000.0,-0.0044,-0.004397876014838098,227.7394189477944,22942.847119200003,327.5914161543551,23589.218333333334,23598.130109005935,65.10620395377413,18,1,3,1906.39,1876.86,1906.39,1874.78,-0.0074,111.3,111.11,111.5,110.7,-0.0015,2.4
2018-01-19,23808.06,23854.11,23872.69,23735.61,74033.0,0.0019,0.001880625517340473,221.26374616580895,22942.847119200003,320.07192933902843,23674.558333333334,23630.427015312715,66.00093256109824,19,1,4,1885.15,1889.74,1890.41,1882.26,0.0069,111.11,110.78,111.14,110.5,-0.003,2.4
2018-01-22,23816.33,23797.84,23816.33,23697.81,67164.0,0.0003,0.00034736135577606575,213.92490715396548,22942.847119200003,311.19276526047906,23762.174166666668,23659.027474495375,66.17378533125519,22,1,0,1890.78,1891.92,1891.92,1884.63,0.0012,110.62,110.92,111.23,110.52,0.0013,2.4
2018-01-23,24124.15,23924.4,24129.34,23916.02,75750.0,0.0129,0.01292474533229937,221.00241378582496,22942.847119200003,325.24524052360357,23813.659166666665,23730.58478611147,71.90026333284776,23,1,1,1900.26,1911.07,1911.31,1898.57,0.0101,110.92,110.31,111.19,110.25,-0.0055,2.4
2018-01-24,23940.78,24026.43,24072.77,23917.14,82427.0,-0.0076,-0.007601096826209575,220.0029556582662,22942.847119200003,317.92070985484315,23832.513333333332,23762.92251132509,64.85651341216635,24,1,2,1904.83,1901.23,1908.54,1898.34,-0.0051,110.31,109.22,110.34,108.97,-0.0099,2.4
2018-01-25,23669.49,23750.65,23828.4,23649.03,84006.0,-0.0113,-0.01133171099688468,225.12774453981862,22942.847119200003,286.9177218966397,23817.471666666668,23748.548278813538,56.100082396550135,25,1,3,1887.59,1884.56,1893.15,1882.57,-0.0088,109.22,109.41,109.7,108.5,0.0017,2.4
2018-01-26,23631.88,23757.34,23797.96,23592.28,89874.0,-0.0016,-0.0015889653727224617,223.7386199298316,24129.34,256.3576860673238,23804.445000000003,23730.599312842227,54.99161171134823,26,1,4,1889.46,1879.39,1892.46,1878.89,-0.0027,109.42,108.72,109.78,108.28,-0.0063,2.4
2018-01-29,23629.34,23707.14,23787.23,23580.17,70886.0,-0.0001,-0.00010748192695630987,222.54728993484372,24118.5988,229.2905618584009,23797.6875,23715.020957020348,54.91269870891705,29,1,0,1881.38,1880.45,1889.11,1877.7,0.0006,108.69,108.95,109.2,108.5,0.0021,2.4
2018-01-30,23291.97,23559.33,23581.98,23233.37,91475.0,-0.0143,-0.014277588794270102,234.93462636806925,24097.061648,178.55842110373487,23767.533333333336,23649.936194401835,45.560780454903025,30,1,1,1878.73,1858.13,1879.34,1853.05,-0.0118999999999999,108.97,108.78,109.22,108.42,-0.0016,2.4
2018-01-31,23098.29,23205.23,23375.38,23092.85,103000.0,-0.0083,-0.00831531210112324,238.33429591320734,24045.24014912,121.32590716655614,23716.150833333333,23565.067549109244,41.220623192341904,31,1,2,1850.19,1836.71,1859.62,1836.68,-0.0115,108.78,109.19,109.45,108.58,0.0038,2.4
2018-02-01,23486.11,23276.1,23492.77,23211.12,105000.0,0.0168,0.01678998748392191,249.48756049083536,23969.0489371904,106.04019502584924,23677.3425,23552.92023386167,51.23746270506513,1,2,3,1849.53,1870.44,1870.94,1847.01,0.0184,109.19,109.41,109.75,109.09,0.002,2.5
2018-02-02,23274.53,23361.67,23367.96,23122.45,102000.0,-0.009,-0.00900872898917704,257.64273474148996,23898.95302221517,75.97759782129651,23627.858333333334,23510.090967113723,46.574294145004146,2,2,4,1863.82,1864.2,1867.88,1848.83,-0.0033,109.41,110.11,110.48,109.28,0.0064,2.5
2018-02-05,22682.08,22921.16,22967.69,22659.43,111000.0,-0.0255,-0.02545486417985654,283.1753965456691,23834.464780437957,4.297470691559283,23537.750833333335,23382.704664480843,36.54476677244579,5,2,0,1837.56,1823.74,1842.17,1821.01,-0.0217,110.11,109.11,110.31,108.98,-0.0091,2.5
2018-02-06,21610.24,22267.0,22277.45,21078.71,196000.0,-0.0473,-0.047254925474206955,377.4750110781215,23716.96130239416,-137.4140530789373,23354.599166666667,23110.017793022253,25.743674750414627,6,2,1,1788.85,1743.41,1790.08,1707.07,-0.044,109.08,109.56,109.66,108.44,0.0040999999999999,2.5
2018-02-07,21645.37,22001.29,22353.87,21627.13,148000.0,0.0016,0.0016256182254337226,403.6289388582555,23400.37114610686,-244.07323491532225,23173.685833333333,22884.68736332652,26.510332669001258,7,2,2,1775.42,1749.91,1803.91,1749.58,0.0037,109.56,109.33,109.72,108.92,-0.0021,2.5
2018-02-08,21890.86,21721.57,21977.03,21649.7,108000.0,0.0113,0.011341455470615713,398.48830036838007,23121.771808574038,-305.2734117396649,22987.578333333335,22731.79084589167,31.80864812527645,8,2,3,1758.84,1765.69,1772.38,1752.7,0.009,109.31,108.75,109.78,108.58,-0.0053,2.5
2018-02-09,21382.62,21507.74,21510.3,21119.01,132000.0,-0.0232,-0.02321699558628587,425.1569931992102,22876.604391545152,-390.28673077024723,22774.398333333334,22524.226100369877,27.403702999975906,9,2,4,1733.02,1731.97,1733.53,1708.1,-0.0191,108.75,108.8,109.31,108.05,0.0005,2.5
2018-02-13,21244.68,21633.34,21679.2,21211.53,118000.0,-0.0065,-0.006451033596444167,428.1936365421239,22660.857064559732,-463.4486561558042,22572.330833333337,22327.372854159126,26.337650993781892,13,2,1,1751.23,1716.78,1751.23,1713.96,-0.0088,108.64,107.83,108.78,107.39,-0.0076,2.5
2018-02-14,21154.17,21251.24,21371.01,20950.15,107000.0,-0.0043,-0.0042603607114817255,427.66980536054336,22470.999416812563,-522.7079577410041,22365.855,22146.880107365414,25.633022841199477,14,2,2,1719.16,1702.72,1725.5,1691.65,-0.0081999999999999,107.83,107.02,107.91,106.72,-0.0075,2.5
2018-02-15,21464.98,21384.1,21578.99,21308.92,89114.0,0.0147,0.01469261143311229,427.4662478347905,22258.080498458803,-538.3854395215312,22185.49166666667,22041.972398539965,32.32836426634596,15,2,3,1719.83,1719.27,1728.12,1712.23,0.0097,107.0,106.12,107.03,106.03,-0.0084,2.5
2018-02-16,21720.25,21555.99,21866.37,21499.88,80170.0,0.0118999999999999,0.011892394029717313,425.60365870373397,22074.97022867457,-524.1695014348079,22054.515,21992.47664491843,37.31966126845821,16,2,4,1729.17,1737.37,1747.6,1725.31,0.0105,106.14,106.31,106.41,105.53,0.0018,2.5
2018-02-19,22149.21,21903.66,22152.85,21858.33,70608.0,0.0197,0.01974931227771326,426.10339736775285,22074.97022867457,-472.8391852536406,21975.425,22016.589468777136,44.7008587881166,19,2,0,1753.15,1775.15,1775.15,1750.13,0.0217,106.33,106.6,106.73,106.09,0.0027,2.5
2018-02-20,21925.1,22054.32,22063.87,21831.45,69627.0,-0.0101,-0.010118193831743949,418.36458327005613,22074.97022867457,-445.1123656216332,21845.340833333335,22002.514165888344,41.92319913401208,20,2,1,1767.96,1762.45,1768.28,1752.75,-0.0072,106.61,107.33,107.39,106.56,0.0068,2.5
2018-02-21,21970.81,21942.42,22130.58,21836.73,80349.0,0.0021,0.0020848251547314067,409.4706844650523,22074.97022867457,-414.6701865296418,21736.6975,21997.63660190552,42.705210314916144,21,2,2,1764.67,1761.61,1772.31,1753.02,-0.0005,107.33,107.78,107.92,107.27,0.0042,2.5
